id,prediction
0,0.47896925
1,0.7123176
2,0.5046418
3,0.8200356
4,0.591917
5,0.9669502
6,0.8636747
7,0.25446865
8,0.15397897
9,0.9526597
10,0.86333907
11,0.79969096
12,0.9760557
13,0.71230555
14,0.83013606
15,0.963067
16,0.3789217
17,0.93708086
18,0.80261946
19,0.17298485
20,0.7955433
21,0.853933
22,0.93426317
23,0.1428169
24,0.5219377
25,0.97470367
26,0.96529305
27,0.76399666
28,0.49721536
29,0.891996
30,0.51855236
31,0.9738601
32,0.5206829
33,0.7061257
34,0.8212348
35,0.9347155
36,0.9692662
37,0.7747915
38,0.7579053
39,0.327511
40,0.4601738
41,0.24651681
42,0.199692
43,0.36651188
44,0.60314065
45,0.5994449
46,0.7664829
47,0.1252442
48,0.9441866
49,0.48636007
50,0.8789147
51,0.16327861
52,0.4603748
53,0.2020642
54,0.6909839
55,0.6226634
56,0.7608528
57,0.93319684
58,0.5143165
59,0.24833572
60,0.7961908
61,0.97959214
62,0.39079106
63,0.29900432
64,0.46078223
65,0.83483374
66,0.7960831
67,0.2894141
68,0.72620326
69,0.7767856
70,0.86911327
71,0.9360933
72,0.40857854
73,0.21215907
74,0.6208439
75,0.9199409
76,0.5029444
77,0.88977504
78,0.702664
79,0.8805004
80,0.5863882
81,0.95303833
82,0.69866616
83,0.31471014
84,0.593668
85,0.8071727
86,0.77282333
87,0.120025866
88,0.8485761
89,0.22416909
90,0.18402804
91,0.7829291
92,0.20037128
93,0.8126974
94,0.8062583
95,0.59418803
96,0.16782609
97,0.8878793
98,0.87414736
99,0.91732806
100,0.8471988
101,0.8180643
102,0.96808136
103,0.69929063
104,0.8575698
105,0.9303644
106,0.70341456
107,0.87697583
108,0.18774687
109,0.34653863
110,0.9068512
111,0.6147918
112,0.21843413
113,0.37110937
114,0.2607661
115,0.83490694
116,0.782024
117,0.6912919
118,0.93706965
119,0.15233862
120,0.2053602
121,0.6832564
122,0.72432816
123,0.21820799
124,0.4113888
125,0.87859994
126,0.9792732
127,0.8642177
128,0.768194
129,0.7861356
130,0.9562907
131,0.81080306
132,0.58842486
133,0.1591546
134,0.53507257
135,0.79755723
136,0.66180706
137,0.95365036
138,0.8079035
139,0.9605819
140,0.8245567
141,0.8805365
142,0.20729086
143,0.9154882
144,0.80330604
145,0.256832
146,0.8686694
147,0.77815044
148,0.49444526
149,0.8973781
150,0.7232643
151,0.8707922
152,0.6841822
153,0.28085095
154,0.226759
155,0.5965819
156,0.34189305
157,0.716207
158,0.52019536
159,0.37330735
160,0.902199
161,0.1083916
162,0.9079842
163,0.7073875
164,0.69743365
165,0.8027583
166,0.95571536
167,0.20160961
168,0.8975664
169,0.9554159
170,0.62516314
171,0.67102194
172,0.5959767
173,0.43361625
174,0.65297896
175,0.96489835
176,0.7350476
177,0.4481935
178,0.4172763
179,0.14227675
180,0.5795994
181,0.13200694
182,0.8943383
183,0.74180156
184,0.42273057
185,0.91273123
186,0.29317343
187,0.5030664
188,0.96427244
189,0.49773845
190,0.8707361
191,0.13590403
192,0.8106837
193,0.979122
194,0.89070994
195,0.7248886
196,0.88467586
197,0.5155972
198,0.9096599
199,0.4441676
200,0.8551427
201,0.82293254
202,0.11460764
203,0.8363842
204,0.6932183
205,0.5607961
206,0.23199901
207,0.8714173
208,0.72613716
209,0.10416831
210,0.86565286
211,0.9411887
212,0.7699705
213,0.7706699
214,0.5839235
215,0.8957715
216,0.47168446
217,0.5740436
218,0.86561924
219,0.22493985
220,0.97982246
221,0.5967955
222,0.22272117
223,0.8806456
224,0.9236359
225,0.4000775
226,0.7985006
227,0.7010019
228,0.9030667
229,0.36603177
230,0.5209365
231,0.975934
232,0.8426147
233,0.7458833
234,0.8320485
235,0.6568129
236,0.8927551
237,0.12068342
238,0.23592235
239,0.9609316
240,0.80949265
241,0.49822438
242,0.16939412
243,0.73574984
244,0.8178089
245,0.3445296
246,0.74715436
247,0.9522196
248,0.43842617
249,0.5873497
250,0.8620652
251,0.87597114
252,0.9591955
253,0.7245595
254,0.80489475
255,0.34546524
256,0.5322449
257,0.8140221
258,0.7750581
259,0.5797232
260,0.20255536
261,0.923869
262,0.26085952
263,0.41295454
264,0.28076005
265,0.6952003
266,0.9120511
267,0.66870636
268,0.6767717
269,0.79691887
270,0.26837426
271,0.17268239
272,0.78386426
273,0.43247455
274,0.5823754
275,0.18631445
276,0.7974831
277,0.14043611
278,0.66344184
279,0.91719776
280,0.9541588
281,0.6963961
282,0.7613094
283,0.87802476
284,0.74294686
285,0.1576398
286,0.22711655
287,0.58621836
288,0.6835383
289,0.65526295
290,0.5672656
291,0.267371
292,0.5960898
293,0.6765532
294,0.7819317
295,0.23965515
296,0.8398276
297,0.54482335
298,0.82752836
299,0.64422786
300,0.7959674
301,0.31085348
302,0.5044923
303,0.7624671
304,0.29315266
305,0.14787498
306,0.86356384
307,0.8508346
308,0.3319301
309,0.39672938
310,0.15090407
311,0.5423074
312,0.77819973
313,0.8197198
314,0.20905668
315,0.8015275
316,0.9618818
317,0.94489855
318,0.30575398
319,0.5038923
320,0.7647935
321,0.79060286
322,0.8898051
323,0.34230968
324,0.89212227
325,0.5289853
326,0.8561053
327,0.1405838
328,0.6238984
329,0.7210949
330,0.9787048
331,0.28158745
332,0.9115986
333,0.14334588
334,0.844603
335,0.96232176
336,0.094593495
337,0.46740818
338,0.8542229
339,0.5011534
340,0.9386563
341,0.9659682
342,0.8413375
343,0.5098265
344,0.50070846
345,0.7585782
346,0.15930274
347,0.41035306
348,0.82711625
349,0.74164546
350,0.7736417
351,0.705302
352,0.852487
353,0.7754224
354,0.53612745
355,0.93642336
356,0.4271582
357,0.53353584
358,0.6590082
359,0.91079926
360,0.81144154
361,0.14118497
362,0.16275847
363,0.70874846
364,0.51116484
365,0.7301359
366,0.90393317
367,0.5762289
368,0.48095867
369,0.3406513
370,0.7863651
371,0.7591463
372,0.9049102
373,0.84564215
374,0.19427462
375,0.500869
376,0.7754649
377,0.9219238
378,0.8550015
379,0.61495715
380,0.18952224
381,0.8357267
382,0.93917406
383,0.567559
384,0.90243095
385,0.42567807
386,0.16348621
387,0.20615084
388,0.7828047
389,0.8366954
390,0.68170494
391,0.8878307
392,0.3197055
393,0.7715774
394,0.88920593
395,0.33532155
396,0.8417051
397,0.6986872
398,0.6248081
399,0.2503568
400,0.899361
401,0.8274084
402,0.72894317
403,0.5843659
404,0.60804844
405,0.5909522
406,0.39310536
407,0.21243879
408,0.30085945
409,0.1899427
410,0.9629964
411,0.6114373
412,0.37436348
413,0.5062288
414,0.6587859
415,0.46493036
416,0.9478239
417,0.87774765
418,0.833649
419,0.6634457
420,0.5789637
421,0.9398826
422,0.9056709
423,0.86554354
