id,prediction
0,0.7330697
1,0.6411511
2,0.22273183
3,0.7835815
4,0.68899786
5,0.8750657
6,0.45809323
7,0.28737402
8,0.20302358
9,0.8699852
10,0.4122351
11,0.74907917
12,0.8279525
13,0.7378734
14,0.741766
15,0.8874626
16,0.2834408
17,0.78505355
18,0.7890531
19,0.20162492
20,0.71958655
21,0.75039303
22,0.5730576
23,0.20453404
24,0.27171117
25,0.9016534
26,0.7309251
27,0.70861393
28,0.69555974
29,0.8332131
30,0.7004579
31,0.8512919
32,0.7772226
33,0.31073532
34,0.77044547
35,0.76540864
36,0.8020629
37,0.5926195
38,0.41511434
39,0.2748809
40,0.38043225
41,0.19068412
42,0.18995662
43,0.34293666
44,0.6762475
45,0.7948682
46,0.59173065
47,0.18749477
48,0.68796873
49,0.7071132
50,0.7613626
51,0.33702663
52,0.36575842
53,0.1994349
54,0.68270683
55,0.6802829
56,0.31639504
57,0.9198946
58,0.1594412
59,0.22008915
60,0.7796701
61,0.83892655
62,0.83231133
63,0.24785134
64,0.17686027
65,0.6534521
66,0.62828135
67,0.24014586
68,0.6776328
69,0.7129317
70,0.77367127
71,0.82458776
72,0.09184072
73,0.19137985
74,0.7885562
75,0.7589177
76,0.20051529
77,0.8425371
78,0.6292837
79,0.79949653
80,0.4463263
81,0.9033732
82,0.7509152
83,0.8496791
84,0.6871979
85,0.5140154
86,0.6415824
87,0.16755407
88,0.74181986
89,0.21511091
90,0.198854
91,0.20664185
92,0.1843264
93,0.8352702
94,0.8514996
95,0.7561615
96,0.19737294
97,0.6404306
98,0.8952418
99,0.7286306
100,0.81041557
101,0.7259517
102,0.7930914
103,0.5487948
104,0.3027545
105,0.8493975
106,0.5930082
107,0.78672546
108,0.19372359
109,0.6940772
110,0.82459
111,0.86027473
112,0.20636426
113,0.24439853
114,0.20453718
115,0.65789145
116,0.577546
117,0.20625515
118,0.43086314
119,0.19218954
120,0.4693199
121,0.7882817
122,0.8552835
123,0.19963655
124,0.1485636
125,0.24456464
126,0.877513
127,0.24286051
128,0.7506098
129,0.488713
130,0.88330674
131,0.6253273
132,0.4539318
133,0.17809124
134,0.437085
135,0.8260646
136,0.6602109
137,0.8419914
138,0.5637587
139,0.8545386
140,0.82813495
141,0.7776595
142,0.26467377
143,0.7181297
144,0.8095696
145,0.21136904
146,0.8349816
147,0.7641025
148,0.19462459
149,0.6886902
150,0.5746783
151,0.7041321
152,0.79177594
153,0.327115
154,0.17689127
155,0.77054334
156,0.21471158
157,0.27027255
158,0.73719203
159,0.3530266
160,0.70002544
161,0.16831334
162,0.62598044
163,0.7620345
164,0.63531685
165,0.79047096
166,0.49053663
167,0.2504447
168,0.7840586
169,0.8504241
170,0.76820886
171,0.6510304
172,0.615244
173,0.4462505
174,0.6018994
175,0.83152443
176,0.53465223
177,0.6390549
178,0.39073974
179,0.1857696
180,0.4905107
181,0.19991063
182,0.48555395
183,0.46555322
184,0.80282587
185,0.77501994
186,0.5252094
187,0.60938066
188,0.86552227
189,0.6485833
190,0.8345613
191,0.22544143
192,0.7326281
193,0.84388477
194,0.683719
195,0.7935061
196,0.8849254
197,0.8762699
198,0.8491349
199,0.20627478
200,0.8261288
201,0.69832885
202,0.20418903
203,0.8989987
204,0.7671782
205,0.8631032
206,0.16876234
207,0.311624
208,0.60502374
209,0.11459451
210,0.5196926
211,0.6339532
212,0.766135
213,0.45608845
214,0.780676
215,0.8121607
216,0.6030595
217,0.74565864
218,0.69753826
219,0.6249073
220,0.78899825
221,0.7032737
222,0.18968473
223,0.78688586
224,0.75741136
225,0.74075216
226,0.5802556
227,0.8052151
228,0.7077795
229,0.23283476
230,0.19843313
231,0.8412928
232,0.73665214
233,0.6949195
234,0.76239514
235,0.7941722
236,0.4766646
237,0.1868386
238,0.6185339
239,0.77963376
240,0.7803478
241,0.61820525
242,0.1888634
243,0.7784454
244,0.7995499
245,0.69420713
246,0.6928529
247,0.83759964
248,0.34644476
249,0.2503127
250,0.8553922
251,0.74244434
252,0.8641471
253,0.7613986
254,0.8223144
255,0.23923902
256,0.6867527
257,0.8364752
258,0.63256097
259,0.5523542
260,0.20269623
261,0.75093675
262,0.1542117
263,0.22124316
264,0.19694081
265,0.27393657
266,0.7907715
267,0.7458885
268,0.46163547
269,0.1395531
270,0.19974388
271,0.18134768
272,0.7390429
273,0.6586715
274,0.73785436
275,0.22299717
276,0.49717507
277,0.07301378
278,0.7208184
279,0.7455881
280,0.88335466
281,0.76176924
282,0.75184494
283,0.84032077
284,0.6504374
285,0.20365207
286,0.20827854
287,0.75133693
288,0.6851199
289,0.8253245
290,0.68935454
291,0.39759976
292,0.73919845
293,0.11193378
294,0.80107605
295,0.19377705
296,0.76822335
297,0.37158248
298,0.7243788
299,0.76776165
300,0.6934035
301,0.6384073
302,0.71663797
303,0.7623025
304,0.6730776
305,0.17566969
306,0.78968674
307,0.86200625
308,0.318411
309,0.6763475
310,0.3027581
311,0.13533404
312,0.77230763
313,0.8450606
314,0.20437221
315,0.7832161
316,0.7539593
317,0.81722313
318,0.22950058
319,0.78208435
320,0.66613466
321,0.22641666
322,0.8496576
323,0.4057999
324,0.9142546
325,0.3119518
326,0.7815732
327,0.18644397
328,0.5743948
329,0.7595939
330,0.85542977
331,0.20733146
332,0.79931027
333,0.1977225
334,0.84150684
335,0.8409086
336,0.090310134
337,0.7369922
338,0.81777924
339,0.72159183
340,0.74004203
341,0.83873254
342,0.88212514
343,0.30939996
344,0.8389109
345,0.7328851
346,0.79317325
347,0.20081338
348,0.7821896
349,0.8440109
350,0.67889017
351,0.7442988
352,0.75161445
353,0.5863886
354,0.7675806
355,0.67620504
356,0.65091485
357,0.15685377
358,0.18789493
359,0.7443301
360,0.64917064
361,0.09973595
362,0.18733145
363,0.32100397
364,0.8314041
365,0.7696411
366,0.7437647
367,0.6544842
368,0.48481205
369,0.26287442
370,0.69844955
371,0.7452628
372,0.80306137
373,0.82433665
374,0.74886316
375,0.61511374
376,0.7057629
377,0.54958355
378,0.34061086
379,0.7824537
380,0.2100467
381,0.85799015
382,0.876261
383,0.3797668
384,0.7855861
385,0.25447294
386,0.24992608
387,0.672756
388,0.6269773
389,0.6849722
390,0.67367095
391,0.40010372
392,0.13076909
393,0.76692533
394,0.8016231
395,0.26510954
396,0.33862746
397,0.49141768
398,0.17850174
399,0.19472572
400,0.7870191
401,0.79489905
402,0.33277914
403,0.13857776
404,0.39134535
405,0.73888975
406,0.80695593
407,0.21937755
408,0.20794797
409,0.21617284
410,0.84926206
411,0.06829304
412,0.20212112
413,0.77013546
414,0.7299605
415,0.8156918
416,0.7671502
417,0.80943775
418,0.7672345
419,0.3392218
420,0.78017217
421,0.8095582
422,0.8429864
423,0.74484015
424,0.79197717
425,0.1994365
426,0.88253164
427,0.82424724
428,0.87624574
429,0.7866033
430,0.7970944
431,0.19326544
432,0.79168016
433,0.88605624
434,0.6668797
435,0.7937502
436,0.16428703
437,0.27168977
438,0.7374506
439,0.38841558
440,0.19976762
441,0.7105328
442,0.19161808
443,0.7396677
444,0.34924507
445,0.7442013
446,0.37683454
447,0.8052075
448,0.8249884
449,0.61918443
450,0.777866
451,0.68765694
452,0.8694417
453,0.17852998
454,0.258286
455,0.3194723
456,0.399862
457,0.7848706
458,0.76824385
459,0.46418226
460,0.76708007
461,0.8495285
462,0.56730425
463,0.6182224
464,0.7726568
465,0.6514275
466,0.7619273
467,0.16723114
468,0.24129425
469,0.6301777
470,0.28826237
471,0.2450885
472,0.7600048
473,0.83593637
474,0.4198553
475,0.55126107
476,0.8287725
477,0.49517927
478,0.7899302
479,0.8423583
480,0.60904527
481,0.49073848
482,0.1927684
483,0.29686385
484,0.7465435
485,0.23611514
486,0.7423805
487,0.1351522
488,0.1776788
489,0.28161997
490,0.40540674
491,0.72431874
492,0.7231733
493,0.19852197
494,0.6123869
495,0.3661787
496,0.2187987
497,0.6949422
498,0.33214128
499,0.6305075
500,0.6519969
501,0.7101705
502,0.21312037
503,0.61442065
504,0.8006213
505,0.74977756
506,0.5821353
507,0.5434091
508,0.51912314
509,0.18727155
510,0.63044906
511,0.21159822
512,0.8615001
513,0.76372117
514,0.75159574
515,0.68380165
516,0.80816257
517,0.5267991
518,0.60116327
519,0.5309128
520,0.8310983
521,0.8093395
522,0.8230416
523,0.08880187
524,0.67491853
525,0.18079132
526,0.7334771
527,0.7451528
528,0.66822404
529,0.7302581
530,0.62253803
531,0.22650813
532,0.2286351
533,0.6645516
534,0.21176723
535,0.7957602
536,0.6508052
537,0.5978276
538,0.19551517
539,0.8200095
540,0.799445
541,0.8069071
542,0.81133765
543,0.6807077
544,0.7487772
545,0.737473
546,0.46095285
547,0.7327135
548,0.60294366
549,0.5114163
550,0.7447194
551,0.3057896
552,0.6828844
553,0.71584314
554,0.5359207
555,0.7834309
556,0.6292756
557,0.6499405
558,0.8432287
559,0.706135
560,0.73379564
561,0.68933797
562,0.632008
563,0.16344103
564,0.7803809
565,0.7037882
566,0.15081066
567,0.8709217
568,0.26010177
569,0.77337205
570,0.1732422
571,0.72148925
572,0.17249654
573,0.5234822
574,0.6155619
575,0.5686322
576,0.18050005
577,0.8471114
578,0.6884729
579,0.56877273
580,0.7698875
581,0.7597496
582,0.7994932
583,0.4047357
584,0.5126633
585,0.6005009
586,0.73076856
587,0.70127875
588,0.5274055
589,0.6929823
590,0.14658488
591,0.8071565
592,0.72867006
593,0.7973607
594,0.65967315
595,0.48087716
596,0.87139213
597,0.66255087
598,0.16150379
599,0.7108527
600,0.72767746
601,0.52166533
602,0.69915444
603,0.2224655
604,0.6778106
605,0.7797332
606,0.49706212
607,0.7371478
608,0.40839475
609,0.6846229
610,0.3843486
611,0.21962416
612,0.77116287
613,0.14352117
614,0.42894578
615,0.75110096
616,0.7127269
617,0.14517224
618,0.67841786
619,0.11318569
620,0.30526948
621,0.3525561
622,0.22503687
623,0.6336489
624,0.6781865
625,0.1966387
626,0.8928336
627,0.74599886
628,0.34795162
629,0.5035475
630,0.157679
631,0.6730914
632,0.7810588
633,0.65299195
634,0.7125226
635,0.34207276
636,0.7529198
637,0.37706238
638,0.6054075
639,0.7281276
640,0.8153261
641,0.7857722
642,0.1760497
643,0.74395335
644,0.17908671
645,0.2792878
646,0.17377698
647,0.7376357
648,0.46979675
649,0.6411733
650,0.49319333
651,0.8238001
652,0.6182026
653,0.7658008
654,0.8080994
655,0.6595835
656,0.6606715
657,0.83376765
658,0.74398935
659,0.5039777
660,0.6026139
661,0.80622
662,0.3003467
663,0.17883138
664,0.7479483
665,0.20225963
666,0.611727
667,0.6677862
668,0.7033176
669,0.6789873
670,0.27877685
671,0.1374793
672,0.5415194
673,0.5923331
674,0.17959704
675,0.7358982
676,0.16706589
677,0.84460473
678,0.6342889
679,0.4449892
680,0.14403743
681,0.616008
682,0.4799344
683,0.7685233
684,0.7122977
685,0.6531218
686,0.7863715
687,0.7210876
688,0.65723455
689,0.705792
690,0.2573684
691,0.5715154
692,0.731295
693,0.75557315
694,0.47552827
695,0.3235016
696,0.22150286
697,0.13104525
698,0.53553534
699,0.65131575
700,0.6983201
701,0.7494776
702,0.64428467
703,0.77342725
704,0.6395399
705,0.35468045
706,0.5564561
707,0.67764586
708,0.25214863
709,0.42075554
710,0.780679
711,0.71488255
712,0.7804699
713,0.7530478
714,0.22850265
715,0.36131755
716,0.69680554
717,0.4775316
718,0.51006925
719,0.57481503
720,0.66964114
721,0.7113543
722,0.22177975
723,0.82693833
724,0.5425092
725,0.8161758
726,0.108078904
727,0.144291
728,0.8059593
729,0.6416726
730,0.37743217
731,0.368516
732,0.71021223
733,0.7277867
734,0.803845
735,0.4764481
