id,prediction
0,0.5119493
1,0.6033854
2,0.2870307
3,0.76265997
4,0.473918
5,0.78144103
6,0.18989019
7,0.13941674
8,0.17249326
9,0.86832434
10,0.24603805
11,0.7692878
12,0.85203964
13,0.71842307
14,0.5402326
15,0.85446966
16,0.20578523
17,0.7892352
18,0.7964391
19,0.2756379
20,0.68357736
21,0.75868726
22,0.6132865
23,0.1763547
24,0.3290914
25,0.81114125
26,0.6332708
27,0.7435898
28,0.47930893
29,0.80299693
30,0.60249144
31,0.7244932
32,0.6168506
33,0.23309466
34,0.75768095
35,0.78155017
36,0.7806333
37,0.55463135
38,0.1562222
39,0.21659808
40,0.21393043
41,0.19461446
42,0.15717554
43,0.34973475
44,0.6603635
45,0.7803798
46,0.47542554
47,0.14526668
48,0.6356287
49,0.47666657
50,0.699825
51,0.2199163
52,0.22417454
53,0.16711096
54,0.6237773
55,0.6343255
56,0.4125964
57,0.90903
58,0.07645866
59,0.2380453
60,0.7605532
61,0.78557014
62,0.7279595
63,0.21301144
64,0.17538074
65,0.3206017
66,0.62853044
67,0.1516402
68,0.6623833
69,0.74034965
70,0.71006316
71,0.7671478
72,0.09070556
73,0.16367216
74,0.655031
75,0.7462516
76,0.16458802
77,0.8056659
78,0.55869806
79,0.8060705
80,0.24568495
81,0.838568
82,0.63441736
83,0.63476336
84,0.46264046
85,0.55367607
86,0.5182005
87,0.12813342
88,0.5898977
89,0.17953843
90,0.17481479
91,0.16997328
92,0.16498189
93,0.77814287
94,0.84838796
95,0.7682951
96,0.180191
97,0.71115726
98,0.79034203
99,0.7819823
100,0.72881955
101,0.63410467
102,0.6656292
103,0.51993114
104,0.16995421
105,0.8375266
106,0.57043004
107,0.80448925
108,0.14463206
109,0.54888433
110,0.7466207
111,0.8020075
112,0.2746318
113,0.19174623
114,0.29810342
115,0.5948817
116,0.54288036
117,0.16528346
118,0.42370763
119,0.22539699
120,0.49073315
121,0.816794
122,0.7965707
123,0.1721549
124,0.119344085
125,0.18199055
126,0.8862189
127,0.20758337
128,0.7725154
129,0.5350005
130,0.82049084
131,0.59098923
132,0.20935114
133,0.16423309
134,0.39493385
135,0.7454292
136,0.32069805
137,0.7486674
138,0.53911656
139,0.7902281
140,0.77175087
141,0.72389925
142,0.2327887
143,0.66870195
144,0.6506465
145,0.18712288
146,0.86364114
147,0.74768573
148,0.15994368
149,0.7139966
150,0.36916983
