id,prediction
0,0.7162588
1,0.5483636
2,0.19837894
3,0.80118203
4,0.6360863
5,0.88159406
6,0.39932388
7,0.3238781
8,0.16615808
9,0.87527955
10,0.29746255
11,0.71254694
12,0.86158997
13,0.6841074
14,0.6952401
15,0.90508115
16,0.21096297
17,0.7983873
18,0.7834482
19,0.16839904
20,0.6796344
21,0.76258326
22,0.4388076
23,0.17341614
24,0.20707524
25,0.9156619
26,0.7461964
27,0.72182447
28,0.58213294
29,0.84902686
30,0.7012759
31,0.8879101
32,0.76367974
33,0.28484765
34,0.70918345
35,0.78801423
36,0.79442865
37,0.45099485
38,0.2789636
39,0.26540107
40,0.2661589
41,0.1550078
42,0.15880229
43,0.24192728
44,0.67069006
45,0.79407686
46,0.6076203
47,0.15799284
48,0.6794472
49,0.6399152
50,0.6984871
51,0.19985195
52,0.26530775
53,0.16592103
54,0.7104089
55,0.60105217
56,0.21937303
57,0.92424005
58,0.14363602
59,0.17810862
60,0.7997835
61,0.8726479
62,0.8170051
63,0.19792232
64,0.14302988
65,0.5925688
66,0.60773593
67,0.16195689
68,0.6387851
69,0.6952342
70,0.7699746
71,0.8668515
72,0.09097415
73,0.16228004
74,0.74339753
75,0.78794014
76,0.1898606
77,0.8537323
78,0.47540775
79,0.83335865
80,0.41860384
81,0.91777325
82,0.7756653
83,0.862698
84,0.5496834
85,0.37082824
86,0.6065582
87,0.14330594
88,0.6952275
89,0.18783505
90,0.16878554
91,0.22348645
92,0.15520103
93,0.8679648
94,0.8740958
95,0.7322481
96,0.16718856
97,0.6785108
98,0.9204638
99,0.7239729
100,0.81783134
101,0.72218746
102,0.82296145
103,0.5843305
104,0.25668314
105,0.8677749
106,0.58508635
107,0.8047212
108,0.16197611
109,0.7193447
110,0.82357055
111,0.8851329
112,0.17134067
113,0.20561273
114,0.15243973
115,0.54941326
116,0.5053554
117,0.17796946
118,0.3350583
119,0.15614219
120,0.44657382
121,0.8002412
122,0.86493486
123,0.16532338
124,0.13181496
125,0.2314273
126,0.9100429
127,0.21277255
128,0.732827
129,0.3850693
130,0.9127505
131,0.55058825
132,0.4431783
133,0.13802288
134,0.32332104
135,0.8552829
136,0.6261358
137,0.84666014
138,0.41762856
139,0.89215606
140,0.852671
141,0.7149457
142,0.22886992
143,0.6837325
144,0.8204289
145,0.1894702
146,0.8464426
147,0.7956224
148,0.14857252
149,0.6841236
150,0.5890659
151,0.60835904
152,0.7858542
153,0.30031994
154,0.14596939
155,0.7390102
156,0.17736495
157,0.21656293
158,0.7038627
159,0.3399531
160,0.7097127
161,0.13158943
162,0.51094306
163,0.7681838
164,0.56983435
165,0.8005881
166,0.5897669
167,0.19276164
168,0.8122
169,0.869867
170,0.7910725
171,0.6144712
172,0.56483215
173,0.30639857
174,0.58371085
175,0.8908239
176,0.5204111
177,0.62433076
178,0.29763967
179,0.16028528
180,0.44611788
181,0.16720894
182,0.41572946
183,0.40715808
184,0.8165657
185,0.7374422
186,0.52350014
187,0.5610437
188,0.88406295
189,0.65091515
190,0.85249233
191,0.17741878
192,0.68842566
193,0.8414113
194,0.6617689
195,0.7936461
196,0.8963071
197,0.88599277
198,0.86645955
199,0.18057813
200,0.82027507
201,0.67340934
202,0.16607292
203,0.893797
204,0.7205652
205,0.8502621
206,0.1396554
207,0.2518177
208,0.49501246
209,0.1307348
210,0.4469607
211,0.53364486
212,0.7021772
213,0.43507493
214,0.75221616
215,0.84890985
216,0.49981123
217,0.7077436
218,0.6725408
219,0.60533357
220,0.82353175
221,0.71354896
222,0.1543149
223,0.7995745
224,0.7768503
225,0.6883864
226,0.5957819
227,0.8259478
228,0.68832564
229,0.17666109
230,0.1616637
231,0.84762216
232,0.7111306
233,0.6415521
234,0.73073816
235,0.7962955
236,0.4052979
237,0.15818931
238,0.46189928
239,0.7243479
240,0.8036152
241,0.5585171
242,0.163616
243,0.8096467
244,0.8079974
245,0.5920666
246,0.6241317
247,0.8563218
248,0.33460277
249,0.22175613
250,0.8781762
251,0.743745
252,0.86765105
253,0.7712081
254,0.8425604
255,0.19581114
256,0.6478208
257,0.8626852
258,0.46991128
259,0.43584755
260,0.1960903
261,0.76250285
262,0.12613013
263,0.20401333
264,0.16464011
265,0.22321256
266,0.82072955
267,0.6779062
268,0.4021224
269,0.1316968
270,0.16368969
271,0.15481493
272,0.7780047
273,0.6540457
274,0.7580704
275,0.22171536
276,0.49162227
277,0.07230116
278,0.72031564
279,0.73573285
280,0.88028085
281,0.7914167
282,0.7496679
283,0.883728
284,0.660979
285,0.171645
286,0.16911015
287,0.7708792
288,0.66804165
289,0.79843616
290,0.63842225
291,0.36291945
292,0.7545928
293,0.10055186
294,0.8225598
295,0.1631131
296,0.80164677
297,0.2755698
298,0.6583948
299,0.8024978
300,0.7005341
301,0.57712644
302,0.5565145
303,0.7719476
304,0.6293083
305,0.1480588
306,0.76309794
307,0.8880654
308,0.20976089
309,0.6614935
310,0.2572891
311,0.12228861
312,0.7911342
313,0.8738076
314,0.17528346
315,0.7896247
316,0.77733433
317,0.8193677
318,0.21170697
319,0.784157
320,0.6516842
321,0.20980848
322,0.8499763
323,0.4115936
324,0.9536908
325,0.22927688
326,0.74400884
327,0.15903145
328,0.42339474
329,0.7752699
330,0.874861
331,0.17324084
332,0.8150772
333,0.15858613
334,0.87962765
335,0.86577713
336,0.096488126
337,0.7186395
338,0.8426203
339,0.7248378
340,0.7137277
341,0.8005952
342,0.907138
343,0.19959837
344,0.85424256
345,0.6679522
346,0.7583393
347,0.16726808
348,0.8072195
349,0.8376938
350,0.6210669
351,0.7744309
352,0.7908871
353,0.5838221
354,0.64775926
355,0.57834125
356,0.61494637
357,0.14295419
358,0.16492055
359,0.7211115
360,0.68815875
361,0.09122623
362,0.14124988
363,0.27361915
364,0.84756
365,0.7518451
366,0.7141315
367,0.61134744
368,0.48064837
369,0.17203674
370,0.71392304
371,0.7564375
372,0.8035572
373,0.83379525
374,0.76144224
375,0.605992
376,0.743475
377,0.489144
378,0.26485786
379,0.78680927
