id,prediction
0,0.5019179
1,0.86528504
2,0.25768223
3,0.84922045
4,0.22998388
5,0.9059753
6,0.27750137
7,0.17983556
8,0.20439446
9,0.9741697
10,0.16843326
11,0.57861394
12,0.97379273
13,0.5031704
14,0.53770006
15,0.96535134
16,0.23878536
17,0.9179925
18,0.83556485
19,0.17595263
20,0.89271563
21,0.8093495
22,0.408558
23,0.21817607
24,0.18191932
25,0.6734483
26,0.958135
27,0.9037229
28,0.5826668
29,0.88286906
30,0.8312053
31,0.84604985
32,0.8252234
33,0.23302642
34,0.95621824
35,0.92379385
36,0.4623678
37,0.70063496
38,0.16394173
39,0.18178011
40,0.3840671
41,0.22251824
42,0.26075187
43,0.31424546
44,0.7655386
45,0.9650039
46,0.4715332
47,0.21513748
48,0.9736434
49,0.7085914
50,0.6781255
51,0.21538712
52,0.5048935
53,0.112181515
54,0.44957066
55,0.6326074
56,0.41361925
57,0.97366256
58,0.0144226095
59,0.16581896
60,0.9609407
61,0.9356659
62,0.9158299
63,0.23598537
64,0.13732378
65,0.30192268
66,0.7122481
67,0.26844358
68,0.489321
69,0.46077886
70,0.79755163
71,0.8064034
72,0.053490102
73,0.25596035
74,0.81491464
75,0.66484666
76,0.22712398
77,0.9655665
78,0.49379906
79,0.744175
80,0.41912833
81,0.6685877
82,0.6025348
83,0.6926606
84,0.72339344
85,0.34201717
86,0.67813945
87,0.2779832
88,0.42303473
89,0.29577228
90,0.23880206
91,0.10798019
92,0.28692496
93,0.8364853
94,0.80020714
95,0.7916147
96,0.103629485
97,0.7268142
98,0.8923325
99,0.9458043
100,0.47785276
101,0.39486757
102,0.69486386
103,0.18502356
104,0.0879858
105,0.8389261
106,0.83766896
107,0.94313586
108,0.09721121
109,0.5528504
110,0.92704636
111,0.9421008
112,0.20418143
113,0.19746822
114,0.2521483
115,0.8002676
116,0.8234404
117,0.26610166
118,0.64281696
119,0.31221005
120,0.73744476
121,0.92621666
122,0.944323
123,0.15966271
124,0.11313668
125,0.17506458
126,0.77962905
127,0.213347
128,0.768191
129,0.34400976
130,0.9135454
131,0.39396733
132,0.6921202
133,0.2412465
134,0.8929323
135,0.64417917
136,0.35940775
137,0.91352093
138,0.39309904
139,0.9606986
140,0.6569344
141,0.65647304
142,0.24974006
143,0.56927216
144,0.73089516
145,0.1804322
146,0.86213607
147,0.88092786
148,0.17902014
149,0.7840986
150,0.2619498
151,0.70059466
152,0.89436567
153,0.29186812
154,0.19620535
155,0.4606937
156,0.25716183
157,0.052184597
158,0.7062246
159,0.25740215
160,0.47031257
161,0.23705973
162,0.55571824
163,0.58030087
164,0.6626836
165,0.80999047
166,0.18686126
167,0.1790522
168,0.86555725
169,0.43647382
170,0.88131064
171,0.48618677
172,0.50981146
173,0.0838855
174,0.49104878
175,0.9457896
176,0.8959971
177,0.24393345
178,0.221518
179,0.25702628
180,0.21075761
181,0.19186711
182,0.63159096
183,0.20121258
184,0.881441
185,0.85181123
186,0.7343469
187,0.58310807
188,0.90614426
189,0.1549373
190,0.54483813
191,0.22763257
192,0.5621953
193,0.97486293
194,0.8407975
195,0.5982851
196,0.9227263
197,0.77230656
198,0.8886528
199,0.19326252
200,0.7273166
201,0.5332913
202,0.24349788
203,0.88086754
204,0.5269505
205,0.8553539
206,0.11319483
207,0.22285855
208,0.33253932
209,0.0056833895
210,0.6153435
211,0.89890814
212,0.21614504
213,0.28606424
214,0.2681368
215,0.5314026
216,0.8102645
217,0.7041315
218,0.86982733
219,0.64521587
220,0.86097836
221,0.53307444
222,0.28347936
223,0.94944483
224,0.9125425
225,0.40779942
226,0.74758697
227,0.26827922
228,0.406979
229,0.20053564
230,0.25369245
231,0.7380152
232,0.7377648
233,0.6995709
234,0.87284863
235,0.9120106
236,0.40414074
237,0.22709727
238,0.35140365
239,0.7385
240,0.7153695
241,0.5652155
242,0.24974783
243,0.8641325
244,0.8954117
245,0.6113936
246,0.35388604
247,0.9079435
248,0.2597202
249,0.20240372
250,0.9638404
251,0.9034362
252,0.5406391
253,0.72944957
254,0.5321616
255,0.21339568
256,0.76061594
257,0.5837272
258,0.16763969
259,0.60865134
260,0.020915328
261,0.7886377
262,0.0462979
263,0.106322035
264,0.17496414
265,0.29456168
266,0.9494388
267,0.9246428
268,0.28767678
269,0.13540281
270,0.19037074
271,0.21173535
272,0.55446136
273,0.8659559
274,0.5961613
275,0.21775086
276,0.8914326
277,0.1618407
278,0.31191105
