id,id,prediction
0,0,0.6264158422797211
1,1,0.8398349871860185
2,2,0.28945364855982275
3,3,0.7606287594062435
4,4,0.25377779820989754
5,5,0.8685208449761675
6,6,0.2922829625001934
7,7,0.20584864230678346
8,8,0.1375102520460035
9,9,0.8721743381309793
10,10,0.22644197581587
11,11,0.4335161399667882
12,12,0.9533373064779975
13,13,0.37778905410521035
14,14,0.5260932478945112
15,15,0.9441753145682598
16,16,0.1844638654539057
17,17,0.8830254969551325
18,18,0.8373145339570934
19,19,0.11188659401862215
20,20,0.9001148690072928
21,21,0.7821543777156847
22,22,0.4800724395269628
23,23,0.21223871873154843
24,24,0.22548162759711177
25,25,0.6229591538154301
26,26,0.9267984040025683
27,27,0.912131358642513
28,28,0.5318822688994372
29,29,0.7869590521228149
30,30,0.7356117309013117
31,31,0.7832394944373002
32,32,0.7293977548143218
33,33,0.22155003739793827
34,34,0.8581699195657798
35,35,0.8888570468316712
36,36,0.4292224792084868
37,37,0.6300243589733621
38,38,0.13226407169486812
39,39,0.23512413278682526
40,40,0.19881249166583898
41,41,0.17088418693239404
42,42,0.22157040759668717
43,43,0.3170886385521969
44,44,0.6433128185847026
45,45,0.8825240458555355
46,46,0.4278055292042551
47,47,0.22596397311982147
48,48,0.9413169884637989
49,49,0.6710577196117425
50,50,0.7856603201506458
51,51,0.23926572681328523
52,52,0.4565363220739588
53,53,0.10348326027215353
54,54,0.3192799185182877
55,55,0.6145357987250739
56,56,0.3784781727418693
57,57,0.951904757903105
58,58,0.06395724504383243
59,59,0.23850778356746663
60,60,0.919685676601886
61,61,0.9243404719169569
62,62,0.8634946506116158
63,63,0.295149404807345
64,64,0.09166066180373805
65,65,0.3364378950400081
66,66,0.6646579078220292
67,67,0.29319142966029776
68,68,0.3696612214321172
69,69,0.3525212899968918
70,70,0.7069611874939636
71,71,0.7901642787552489
72,72,0.06252046205845117
73,73,0.2263853080707359
74,74,0.48136695440993593
75,75,0.5840990435171884
76,76,0.19469258403242792
77,77,0.8433308376206834
78,78,0.39510089292111195
79,79,0.7265976621556035
80,80,0.38635146922296076
81,81,0.5942823525476003
82,82,0.4677365446068092
83,83,0.6902670406103179
84,84,0.5310631683745425
85,85,0.3251077881513624
86,86,0.49011367690813085
87,87,0.19522252577269883
88,88,0.42677167619512046
89,89,0.28643664670160335
90,90,0.2641082069562475
91,91,0.04532180041169061
92,92,0.23673965336557312
93,93,0.7777536858660228
94,94,0.8146763685648043
95,95,0.7584934359314096
96,96,0.06207401731559756
97,97,0.7363992136420627
98,98,0.8478074493269248
99,99,0.9323438360748438
100,100,0.4967856471351717
101,101,0.2797487290815848
102,102,0.6354375165923896
103,103,0.33663052837490093
104,104,0.15376356351885548
105,105,0.7926711439858374
106,106,0.7441475943896606
107,107,0.9016663771349349
108,108,0.04984249708819955
109,109,0.46230417436757515
110,110,0.916204709054801
111,111,0.9228931763193
112,112,0.14413200557001793
113,113,0.23217427107458172
114,114,0.2537679751104358
115,115,0.8033625607224528
116,116,0.8008762723788182
117,117,0.2749313240104637
118,118,0.662429793503113
119,119,0.2674560905914058
120,120,0.5747529631337441
121,121,0.8762618328635148
122,122,0.9058352808619223
123,123,0.06496939134636681
124,124,0.0629930133858376
125,125,0.2544772694684133
126,126,0.754632744257262
127,127,0.2069159568865112
128,128,0.8086449352925358
129,129,0.3248957566106659
130,130,0.9130021850182557
131,131,0.33617429195844134
132,132,0.8521093219250759
133,133,0.2640392018565324
134,134,0.8268957575351465
135,135,0.6449836069412842
136,136,0.2215873073780085
137,137,0.8665992913016425
138,138,0.41383459134190004
