id,prediction
0,0.41936222
1,0.8216482
2,0.27061886
3,0.7685859
4,0.2145842
5,0.9010428
6,0.27506667
7,0.16868167
8,0.1986121
9,0.9674886
10,0.2026389
11,0.4335048
12,0.98491645
13,0.38846695
14,0.5039233
15,0.954993
16,0.22495571
17,0.9081276
18,0.8235882
19,0.13901348
20,0.91171145
21,0.7113538
22,0.4128099
23,0.20150281
24,0.08088453
25,0.6277122
26,0.9338094
27,0.9210401
28,0.32574672
29,0.7755143
30,0.77643913
31,0.76806056
32,0.69351846
33,0.21897763
34,0.95264035
35,0.90847
36,0.41827044
37,0.64990497
38,0.01806223
39,0.1606598
40,0.03542905
41,0.22915597
42,0.23476894
43,0.29606158
44,0.75758195
45,0.92445415
46,0.3561
47,0.18730497
48,0.96673
49,0.6307687
50,0.65236914
51,0.17533098
52,0.38301593
53,0.13267925
54,0.32033804
55,0.5781049
56,0.40491095
57,0.9832917
58,0.0065183663
59,0.16618475
60,0.9366504
61,0.92226714
62,0.85548353
63,0.26034686
64,0.06585398
65,0.2217481
66,0.6737822
67,0.21304321
68,0.29685855
69,0.30894023
70,0.6500243
71,0.8254143
72,0.010604429
73,0.22954375
74,0.55897576
75,0.5484287
76,0.20204215
77,0.9423415
78,0.31103945
79,0.6782785
80,0.32684988
81,0.62842685
82,0.516318
83,0.68172246
84,0.59278536
85,0.37617052
86,0.6291796
87,0.19479825
88,0.4004105
89,0.2585556
90,0.22654025
91,0.018693125
92,0.26970044
93,0.7447097
94,0.80457395
95,0.7271362
96,0.008991864
97,0.6984089
98,0.89438486
99,0.95299304
100,0.4010864
101,0.25870112
102,0.6845476
103,0.21632461
104,0.14054158
105,0.8567086
106,0.6509462
107,0.93680036
108,0.0095515875
109,0.4431551
110,0.9051994
111,0.942036
112,0.16925332
113,0.18806513
114,0.23139645
115,0.77992994
116,0.7566603
117,0.24020196
118,0.57480776
119,0.24604613
120,0.4753515
121,0.8920451
122,0.9075563
123,0.08043466
124,0.02239131
125,0.25496686
126,0.79459167
127,0.21625163
128,0.7737949
129,0.2697007
130,0.9440797
131,0.34467462
132,0.772807
133,0.24321534
134,0.8355119
135,0.5556253
136,0.28087974
137,0.8931757
138,0.35314342
139,0.95344853
140,0.6514796
141,0.668582
142,0.22038415
143,0.54153967
144,0.65885097
145,0.17931198
146,0.8073542
147,0.8873276
148,0.2069298
149,0.8241323
150,0.1976677
151,0.3845541
152,0.9070056
153,0.14150584
154,0.20865157
155,0.43771517
156,0.2158674
157,0.015399597
158,0.69158673
159,0.24345839
160,0.4797643
161,0.15284725
162,0.45686957
163,0.552318
164,0.62496465
165,0.7072771
166,0.15687634
167,0.10271004
168,0.8702471
169,0.46658912
170,0.84734905
171,0.39613473
172,0.32822856
173,0.028864766
174,0.4878627
175,0.97545457
176,0.860279
177,0.09368718
178,0.13681814
179,0.23686641
180,0.10764687
181,0.13383426
182,0.40603137
183,0.17719615
184,0.850836
185,0.83552855
186,0.7063308
187,0.55486315
188,0.9195056
189,0.056998093
190,0.39696395
191,0.21086432
192,0.4130829
193,0.9599753
194,0.7543928
195,0.5224073
196,0.9414843
197,0.79984903
198,0.87039113
199,0.20020734
200,0.6424568
201,0.47817495
202,0.18403026
203,0.82996655
204,0.4743107
205,0.8396819
206,0.02351284
207,0.21424352
208,0.2114394
209,0.0011490865
210,0.462151
211,0.7872497
212,0.14632429
213,0.2845583
214,0.092165336
215,0.6344809
216,0.7645195
217,0.62564516
218,0.79171526
219,0.58508736
220,0.8465379
221,0.5894781
222,0.30171284
223,0.950419
224,0.91611946
225,0.42408302
226,0.78256136
227,0.19465266
228,0.40838188
229,0.2324051
230,0.1907664
231,0.7787614
232,0.60556114
233,0.47141343
234,0.78089625
235,0.8766308
236,0.3138626
237,0.23820302
238,0.23671661
239,0.66890717
240,0.6297169
241,0.5731707
242,0.25012243
243,0.83034194
244,0.8551932
245,0.47227272
246,0.2298826
247,0.88629943
248,0.16738118
249,0.20777418
250,0.95052785
251,0.8755996
252,0.47491953
253,0.7168851
254,0.42826945
255,0.2243611
256,0.7208057
257,0.5478143
258,0.059191007
259,0.71906024
260,0.012223306
261,0.706477
262,0.0035459946
263,0.018475568
264,0.105791934
265,0.02132187
266,0.95227647
267,0.9033656
268,0.113502495
269,0.018597122
270,0.21327372
271,0.2320891
272,0.41300252
273,0.7141182
274,0.6007426
275,0.12467001
276,0.83502436
277,0.037588105
278,0.3713452
279,0.96891695
280,0.6912678
281,0.84780216
282,0.471566
283,0.9690646
284,0.32863647
285,0.23299176
286,0.26355004
287,0.24335292
288,0.8094097
289,0.5664324
290,0.33984295
291,0.31229484
292,0.36535946
293,0.0116310585
294,0.38914785
295,0.2756087
296,0.56721205
297,0.7419034
298,0.5898531
299,0.7635917
300,0.73917156
301,0.36696327
302,0.4032951
303,0.77041894
304,0.53765285
305,0.1377157
306,0.6630125
307,0.94251436
308,0.30282897
309,0.8452866
310,0.1427552
311,0.030998424
312,0.889713
313,0.2743334
314,0.19815603
315,0.83023703
316,0.9881407
317,0.47678974
318,0.24530481
319,0.5379349
320,0.44517088
321,0.06937619
322,0.52867126
323,0.04561177
324,0.40282637
325,0.29312438
326,0.77578515
327,0.05387359
