id,prediction
0,0.7392379
1,0.70704603
2,0.6281138
3,0.85831237
4,0.7792102
5,0.83123285
6,0.774402
7,0.54176396
8,0.4865432
9,0.8550637
10,0.7669532
11,0.8604312
12,0.8628395
13,0.8384047
14,0.6836756
15,0.8797844
16,0.6117743
17,0.8042596
18,0.8652986
19,0.5005624
20,0.8317972
21,0.8025025
22,0.6908715
23,0.4906049
24,0.6845933
25,0.8646651
26,0.7559995
27,0.8141071
28,0.7725284
29,0.8413975
30,0.82700366
31,0.8250111
32,0.84790796
33,0.64381516
34,0.8624949
35,0.81389034
36,0.83208406
37,0.61847174
38,0.7860056
39,0.5830439
40,0.80058295
41,0.64596635
42,0.471961
43,0.54188526
44,0.75119364
45,0.8496285
46,0.7891393
47,0.4707375
48,0.83543783
49,0.7257248
50,0.75991505
51,0.6144429
52,0.7277682
53,0.5402433
54,0.81181586
55,0.8191017
56,0.64497036
57,0.8838165
58,0.49705514
59,0.5688116
60,0.81472176
61,0.8067152
62,0.8483409
63,0.5706061
64,0.68089515
65,0.79710644
66,0.75379694
67,0.7255625
68,0.8117728
69,0.8381466
70,0.74839556
71,0.82191265
72,0.69575834
73,0.49724025
74,0.859134
75,0.751766
76,0.59312546
77,0.8190972
78,0.70792145
79,0.77931136
80,0.60736376
81,0.87415063
82,0.83985454
83,0.824246
84,0.7252038
85,0.7783844
86,0.81502706
87,0.51365286
88,0.6648988
89,0.50856644
90,0.48047906
91,0.80125546
92,0.47676003
93,0.81114936
94,0.8699912
95,0.78556406
96,0.5808242
97,0.7635097
98,0.86996925
99,0.85990876
100,0.7834456
101,0.8257936
102,0.8197696
103,0.6441839
104,0.77036333
105,0.8570097
106,0.71959424
107,0.83988667
108,0.6050163
109,0.7643023
110,0.7861787
111,0.829557
112,0.48988304
113,0.6997825
114,0.55586517
115,0.59633696
116,0.75808036
117,0.5874703
118,0.73256004
119,0.4657508
120,0.74860656
121,0.8605885
122,0.85485774
123,0.48369718
124,0.84263664
125,0.8145572
126,0.8702568
127,0.6643275
128,0.7744817
129,0.75035924
130,0.85910493
131,0.75563174
132,0.56170666
133,0.56578755
134,0.70704603
135,0.82426625
136,0.7580637
137,0.8704349
138,0.7508869
139,0.84085
140,0.82480675
141,0.77355295
142,0.5903805
143,0.78081816
144,0.8245816
145,0.6027372
146,0.85864
147,0.76233375
148,0.50675833
149,0.8252283
150,0.57892233
151,0.8253178
152,0.8153532
153,0.6628103
154,0.6626282
155,0.7185382
156,0.52177113
157,0.6458102
158,0.7037257
159,0.6989146
160,0.68718946
161,0.54420125
162,0.8089919
163,0.8601159
164,0.7757367
165,0.79825485
166,0.83129174
167,0.5945584
168,0.8124854
169,0.8621053
170,0.77153087
171,0.8296397
172,0.81027454
173,0.69232875
174,0.8562945
175,0.84490204
176,0.72706974
177,0.7398609
178,0.62260234
179,0.46923417
180,0.7261256
181,0.54124486
182,0.7645729
183,0.7531404
184,0.82884717
185,0.85672075
186,0.7719287
187,0.6667145
188,0.84537995
189,0.7351939
190,0.8483462
191,0.5762104
192,0.7839451
193,0.793081
194,0.8071453
195,0.8002165
196,0.84505624
197,0.8347806
198,0.77863324
199,0.5042215
200,0.81227803
201,0.7850283
202,0.50444263
203,0.8494728
204,0.81271416
205,0.8404483
206,0.5647536
207,0.6530305
208,0.8247419
209,0.6012157
210,0.7360786
211,0.8319557
212,0.80445504
213,0.73269385
214,0.848237
215,0.81196016
216,0.66772765
217,0.8077741
218,0.74157006
219,0.81688446
220,0.804165
221,0.82827085
222,0.5565992
223,0.85521877
224,0.74124616
225,0.61885035
226,0.7526927
227,0.7082135
228,0.7210375
229,0.5848118
230,0.6323249
231,0.82303435
232,0.85689896
233,0.80206764
234,0.82826465
235,0.855641
236,0.81103766
237,0.511063
238,0.65183216
239,0.87413305
240,0.84830284
241,0.7657614
242,0.48902547
243,0.8112507
244,0.8042321
245,0.7667645
246,0.8074028
247,0.8298844
248,0.5928203
249,0.7958243
250,0.8050436
251,0.67941874
252,0.8049154
253,0.82014555
254,0.86801887
255,0.5314757
256,0.677295
257,0.8176414
258,0.8579679
259,0.70288545
260,0.6831037
261,0.8622215
262,0.7698903
263,0.59020907
264,0.5515716
265,0.7033708
266,0.824029
267,0.741954
268,0.6116123
269,0.6183663
270,0.48513633
271,0.5163089
272,0.70371133
273,0.70219654
274,0.8322636
275,0.71013755
276,0.7326898
277,0.4203026
278,0.6718702
279,0.85936904
280,0.83445424
281,0.631227
282,0.8636385
283,0.8373754
284,0.7839293
285,0.6043208
286,0.5302682
287,0.85031366
288,0.81865746
289,0.8004076
290,0.7997292
291,0.70017326
292,0.76712936
293,0.688619
294,0.815165
295,0.51863086
296,0.82308525
297,0.62690514
298,0.8427134
299,0.70332897
300,0.81347764
301,0.62681323
302,0.71838224
303,0.77580804
304,0.7172958
305,0.45680693
306,0.8605594
307,0.84670895
308,0.6050875
309,0.78090286
310,0.739331
311,0.7554605
312,0.825292
313,0.81034327
314,0.67808235
315,0.86955017
316,0.6614621
317,0.69842577
318,0.49921304
319,0.67881453
320,0.60289025
321,0.75004697
322,0.85863817
323,0.5479843
324,0.8891693
325,0.77847004
326,0.72759044
327,0.46659285
328,0.73292077
329,0.85490227
330,0.7863987
331,0.6208751
332,0.7396391
333,0.6434044
334,0.82139283
335,0.84109086
336,0.48594332
337,0.77726895
338,0.8026606
339,0.7232253
340,0.82986933
341,0.8599251
342,0.86318153
343,0.62927544
344,0.8569371
345,0.7985687
346,0.7994206
347,0.5168071
348,0.80810046
349,0.85137033
350,0.7991018
351,0.5341666
352,0.801118
353,0.61572295
354,0.67641354
355,0.8015613
356,0.72579
357,0.7905996
358,0.6081641
359,0.7819702
360,0.72328407
361,0.5509603
362,0.4582206
363,0.7060841
364,0.7307299
365,0.74002934
366,0.86387384
367,0.81211156
368,0.656343
369,0.46577916
370,0.7318194
371,0.68153965
372,0.8681093
373,0.8552755
374,0.79094696
375,0.6393732
376,0.5668245
377,0.7119721
378,0.67837054
379,0.6678192
380,0.5893247
381,0.84642327
382,0.84437585
383,0.8109455
384,0.7568822
385,0.59564304
386,0.7733618
387,0.64446634
388,0.77239525
389,0.8489413
390,0.78123504
391,0.70978606
392,0.5522781
393,0.7016224
394,0.884521
395,0.7424903
396,0.6507916
397,0.6208163
398,0.71915144
399,0.6187233
400,0.81264466
401,0.63018
402,0.5449078
403,0.80538064
404,0.74779767
405,0.79372084
406,0.8590487
407,0.66840005
408,0.56139326
409,0.6918992
410,0.78379995
411,0.5120351
412,0.66009927
413,0.8264464
414,0.61764413
415,0.75888085
416,0.77156156
417,0.75638187
418,0.8452347
419,0.6804728
420,0.83368874
421,0.82208985
422,0.8106729
423,0.7765645
424,0.6914688
425,0.74286646
426,0.8675028
427,0.757964
428,0.86954665
429,0.8526861
430,0.8216543
431,0.7347041
432,0.7803368
433,0.83726656
434,0.7827323
435,0.75467134
436,0.6206259
437,0.7046748
438,0.79458827
439,0.6981947
440,0.6231829
441,0.7198165
442,0.50893676
443,0.76473814
444,0.6234125
445,0.777037
446,0.61737657
447,0.86769986
448,0.82606953
449,0.7702696
450,0.7862645
451,0.8144704
452,0.82372
453,0.68873876
454,0.7903151
455,0.73277664
456,0.7059037
457,0.7752429
458,0.71698594
459,0.69193906
460,0.84746486
461,0.8545905
462,0.6403628
463,0.7537516
464,0.8416218
465,0.69951147
466,0.76676714
467,0.54866266
468,0.7110412
469,0.7493993
470,0.60829175
471,0.63673896
472,0.6354256
473,0.77384055
474,0.66968477
475,0.49713323
476,0.8131366
477,0.6514114
478,0.82304466
479,0.8088079
480,0.7131422
481,0.6231935
482,0.6422247
483,0.79889905
484,0.8051247
485,0.6729972
486,0.8187632
487,0.6833162
488,0.47754675
489,0.5518276
490,0.55311084
491,0.76545364
492,0.711766
493,0.60439426
494,0.4872718
495,0.73867637
496,0.790965
497,0.729211
498,0.6919701
499,0.80539364
500,0.7975544
501,0.63139266
502,0.65115726
503,0.7865436
504,0.73303014
505,0.57958114
506,0.7546022
507,0.78786665
508,0.70680326
509,0.49908936
510,0.7350701
511,0.5585477
512,0.84026575
513,0.80855566
514,0.74452347
515,0.68071944
516,0.84312993
517,0.74093735
518,0.63042784
519,0.624946
520,0.7782762
521,0.788987
522,0.7464966
523,0.5425611
524,0.7906319
525,0.7077472
526,0.8090558
527,0.6762689
528,0.7603572
529,0.8216864
530,0.8156612
531,0.6120259
532,0.6252761
533,0.7616704
534,0.66124845
535,0.8216381
536,0.7647829
537,0.59292674
538,0.7482144
539,0.8342247
540,0.7866167
541,0.76158726
542,0.7978303
543,0.73788625
544,0.64695275
545,0.7983902
546,0.6807632
547,0.8512081
548,0.6879269
549,0.7708413
550,0.7649901
551,0.6309172
552,0.84291965
553,0.7544518
554,0.76114225
555,0.76066464
556,0.6266298
557,0.8128058
558,0.7922557
559,0.832252
560,0.8134189
561,0.66591305
562,0.78741676
563,0.62622005
564,0.76811665
565,0.7402245
566,0.4968671
567,0.8099243
568,0.6374167
569,0.6516895
570,0.522739
571,0.7759888
572,0.5933724
573,0.7121065
574,0.5715425
575,0.71462715
576,0.6814905
577,0.8119145
578,0.71601313
579,0.708903
580,0.7738493
581,0.7880784
582,0.77476484
583,0.691144
584,0.58809036
585,0.71090126
586,0.7081756
587,0.8024657
588,0.5847551
589,0.75183797
590,0.5306622
591,0.8089027
592,0.71195537
593,0.76371866
594,0.75220454
595,0.73103786
596,0.8667805
597,0.6739761
598,0.724466
599,0.7379192
600,0.81878483
601,0.72178495
602,0.81649107
603,0.69114965
604,0.7386999
605,0.8419996
606,0.638754
607,0.80102366
608,0.6121912
609,0.7030631
610,0.6431917
611,0.6125645
612,0.68243295
613,0.6701954
614,0.67169166
615,0.6777167
616,0.740651
617,0.62644196
618,0.6693565
619,0.6733334
620,0.65882015
621,0.6467919
622,0.66323644
623,0.69299656
624,0.7565853
625,0.7580324
626,0.8414328
627,0.5735579
628,0.6416345
629,0.67214
630,0.6591106
631,0.8311809
632,0.6806572
633,0.7782939
634,0.79288894
635,0.6988786
636,0.7222645
637,0.67990077
638,0.7795823
639,0.7312303
640,0.7762173
641,0.7396241
642,0.64748436
643,0.7844707
644,0.7184288
645,0.72843975
646,0.65290815
647,0.75557387
648,0.6983079
649,0.68862754
650,0.67856634
651,0.8076781
652,0.7429067
653,0.8284543
654,0.7205359
655,0.7403671
656,0.73318505
657,0.80962014
658,0.7054598
659,0.7263894
660,0.69352984
661,0.7947243
662,0.69633484
663,0.64594156
664,0.7438238
665,0.7223117
666,0.7317383
667,0.7537896
668,0.6825467
669,0.7344044
670,0.68864053
671,0.6337193
672,0.70408463
673,0.7707571
674,0.67639554
675,0.7865121
676,0.67944044
677,0.7883241
678,0.7539554
679,0.6943928
680,0.6742924
681,0.7014466
682,0.71427375
683,0.7763935
684,0.7469987
685,0.69378155
686,0.75084776
687,0.7490864
688,0.707789
689,0.7230685
690,0.6669551
691,0.7013796
692,0.7602865
693,0.72877085
694,0.67527217
695,0.6708775
696,0.6948006
697,0.6881022
698,0.6502005
699,0.7200993
700,0.69529814
701,0.7710767
702,0.7454807
703,0.72850597
704,0.6926409
705,0.7285136
706,0.7253641
707,0.67977893
708,0.68636686
709,0.67271304
710,0.7667784
711,0.655489
712,0.7780302
713,0.77474564
714,0.6781016
715,0.74707925
716,0.73630244
717,0.7319725
718,0.7602998
719,0.6830792
720,0.7974358
721,0.6815509
722,0.6970709
723,0.7873786
724,0.69088936
725,0.73730034
726,0.64923227
727,0.6715754
728,0.7406226
729,0.6997817
730,0.75418097
731,0.6819573
732,0.72067636
733,0.7628011
734,0.6911438
735,0.69205815
736,0.7308414
737,0.725669
738,0.7387174
739,0.6521688
740,0.7070678
741,0.68199265
742,0.6580421
743,0.7281347
