id,prediction
0,0.5757627487182617
1,0.8619697093963623
2,0.34807249903678894
3,0.7748627662658691
4,0.14532744884490967
5,0.8594632744789124
6,0.20228904485702515
7,0.12949305772781372
8,0.10531483590602875
9,0.8842036724090576
10,0.25102174282073975
11,0.5746025443077087
12,0.863314688205719
13,0.48290976881980896
14,0.6056004762649536
15,0.8956720232963562
16,0.12098488211631775
17,0.8668019771575928
18,0.8985983729362488
19,0.12630294263362885
20,0.7477186918258667
21,0.7565073370933533
22,0.6321350932121277
23,0.1823168247938156
24,0.13949459791183472
25,0.7297078967094421
26,0.7996865510940552
27,0.868022620677948
28,0.2570652961730957
29,0.7709766030311584
30,0.697805643081665
31,0.843894362449646
32,0.38724178075790405
33,0.13765154778957367
34,0.7723236083984375
35,0.8698654770851135
36,0.4459218978881836
37,0.8187394738197327
38,0.13662947714328766
39,0.14320366084575653
40,0.13252604007720947
41,0.13222411274909973
42,0.10637544840574265
43,0.1654006540775299
44,0.6935238838195801
45,0.8740070462226868
46,0.30801740288734436
47,0.16615863144397736
48,0.7314014434814453
49,0.8100988268852234
50,0.8228788375854492
51,0.40407195687294006
52,0.1694583147764206
53,0.10929708182811737
54,0.18886856734752655
55,0.6674479842185974
56,0.4266059994697571
57,0.8630211353302002
58,0.11340971291065216
59,0.1715153008699417
60,0.8946005702018738
61,0.878788948059082
62,0.7030687928199768
63,0.27986302971839905
64,0.1146586537361145
65,0.23941797018051147
66,0.7327622771263123
67,0.17576295137405396
68,0.41318705677986145
69,0.34731265902519226
70,0.8083159327507019
71,0.7328295707702637
72,0.10852018743753433
73,0.17333585023880005
74,0.5310248732566833
75,0.8465497493743896
76,0.1224455013871193
77,0.8080470561981201
78,0.2517363131046295
79,0.8398826122283936
80,0.6495648622512817
81,0.6592469811439514
82,0.33963266015052795
83,0.7820587754249573
84,0.5536253452301025
85,0.18539611995220184
86,0.4784161448478699
87,0.11586664617061615
88,0.36424222588539124
89,0.1337897926568985
90,0.15803854167461395
91,0.10393142700195312
92,0.18880793452262878
93,0.8382180333137512
94,0.7479996681213379
95,0.7718071341514587
96,0.13189856708049774
97,0.7937559485435486
98,0.7696930766105652
99,0.861232340335846
100,0.768212616443634
101,0.17437833547592163
102,0.5274408459663391
103,0.5489206910133362
104,0.11759024858474731
105,0.8250759840011597
106,0.7182804942131042
107,0.8926503658294678
108,0.10143900662660599
109,0.598314106464386
110,0.8916853070259094
111,0.8924580812454224
112,0.1122305616736412
113,0.12075332552194595
114,0.1259579360485077
115,0.8080264329910278
116,0.7471417784690857
117,0.1568867266178131
118,0.6789776086807251
119,0.10813482850790024
120,0.6614851355552673
121,0.8389830589294434
122,0.7921074628829956
123,0.12872502207756042
124,0.10971157997846603
125,0.13164475560188293
126,0.7855947017669678
127,0.15000014007091522
128,0.690866231918335
129,0.19630518555641174
130,0.8891429901123047
131,0.2934522032737732
132,0.8330576419830322
133,0.15803854167461395
134,0.8587761521339417
135,0.7774278521537781
136,0.12949305772781372
137,0.8860153555870056
138,0.2967589795589447
139,0.8916853070259094
140,0.7952789068222046
141,0.7830537557601929
142,0.18621695041656494
143,0.7102836966514587
144,0.6403568387031555
145,0.13986249268054962
146,0.8650436997413635
147,0.8304681777954102
148,0.10276421904563904
149,0.8345867991447449
150,0.24363507330417633
151,0.3643016219139099
152,0.7921174168586731
153,0.14670848846435547
154,0.11483091861009598
155,0.5383914113044739
156,0.17126938700675964
157,0.15463444590568542
158,0.7818789482116699
159,0.13729162514209747
160,0.7327044010162354
161,0.1258975863456726
162,0.24520352482795715
163,0.5105997323989868
164,0.5687593817710876
165,0.6261139512062073
166,0.11252614110708237
167,0.14049281179904938
168,0.8216068148612976
169,0.5813034772872925
170,0.8351054787635803
171,0.1437983363866806
172,0.1852622777223587
173,0.15381135046482086
174,0.16628991067409515
175,0.886231005191803
176,0.5513628721237183
177,0.22427186369895935
178,0.13108515739440918
179,0.1211274117231369
180,0.18118327856063843
181,0.10254248976707458
182,0.5630653500556946
183,0.4810348451137543
184,0.8710110187530518
185,0.7102817296981812
186,0.28406646847724915
187,0.357754647731781
188,0.871355414390564
189,0.17765440046787262
190,0.601044237613678
191,0.19004936516284943
192,0.5421128273010254
193,0.863314688205719
194,0.46956050395965576
195,0.746328592300415
196,0.8777866959571838
197,0.5982077717781067
198,0.8478317856788635
199,0.13964885473251343
200,0.7884997129440308
201,0.4611973464488983
202,0.2469988316297531
203,0.8510353565216064
204,0.5105997323989868
205,0.8311692476272583
206,0.10971157997846603
207,0.172800675034523
208,0.13108764588832855
209,0.11267179250717163
210,0.35490769147872925
211,0.19463299214839935
212,0.4457439184188843
213,0.5396726131439209
214,0.29972147941589355
215,0.7701058983802795
216,0.7136396169662476
217,0.4415733516216278
218,0.7752569317817688
219,0.4391624927520752
220,0.7914406657218933
221,0.6046419739723206
222,0.17266085743904114
223,0.8366963267326355
224,0.8789414167404175
225,0.563434898853302
226,0.634107768535614
227,0.34510529041290283
228,0.4033809304237366
229,0.49436622858047485
230,0.18223731219768524
231,0.6487419605255127
232,0.22833938896656036
233,0.2489003837108612
234,0.7552836537361145
235,0.8552432656288147
236,0.17202037572860718
237,0.10781381279230118
238,0.41952037811279297
239,0.6598094701766968
240,0.746328592300415
241,0.2749800682067871
242,0.10769113898277283
243,0.868364155292511
244,0.8811553716659546
245,0.5762026906013489
246,0.17454072833061218
247,0.8860153555870056
248,0.28151935338974
249,0.10309289395809174
250,0.8612760901451111
251,0.878739058971405
252,0.7297078967094421
253,0.657892644405365
254,0.34510529041290283
255,0.1375940889120102
256,0.7978774905204773
257,0.6999053955078125
258,0.12041947990655899
259,0.5909021496772766
260,0.1269962042570114
261,0.6686744093894958
262,0.10494033247232437
263,0.1457931399345398
264,0.11057958751916885
265,0.17305001616477966
266,0.8850197196006775
267,0.8879976272583008
268,0.14276012778282166
269,0.12664300203323364
270,0.12392107397317886
271,0.11317575722932816
272,0.4510953426361084
273,0.7921074032783508
274,0.6860541701316833
275,0.12965412437915802
276,0.6509749889373779
277,0.10362635552883148
278,0.4674113988876343
279,0.8493518829345703
280,0.8465497493743896
281,0.8960850834846497
282,0.8576573729515076
